time,location,app_responses,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity
2020-04-09 15:50:00,16,46,6.413043478260869,3.1739130434782608,4.130434782608695,3.4782608695652173,3.4130434782608696,0.9230769230769231
2020-04-09 15:50:00,17,9,2.888888888888889,1.7777777777777777,5.666666666666667,2.0,3.111111111111111,0.6666666666666666
2020-04-09 15:50:00,18,23,4.695652173913044,2.130434782608696,4.0,,5.0,2.8636363636363638
2020-04-09 15:50:00,19,10,1.9,1.9,2.5,4.0,2.1,2.1
2020-04-09 15:55:00,1,7,2.2857142857142856,2.0,3.857142857142857,2.5714285714285716,1.7142857142857142,0.0
2020-04-09 15:55:00,2,30,2.8666666666666667,4.9,3.7,0.0,1.2333333333333334,0.8275862068965517
2020-04-09 15:55:00,4,33,6.818181818181818,4.878787878787879,4.909090909090909,8.0,4.818181818181818,4.96969696969697
2020-04-09 15:55:00,5,12,4.916666666666667,1.8333333333333333,3.8333333333333335,1.0833333333333333,2.9166666666666665,0.3333333333333333
2020-04-09 15:55:00,6,22,0.6818181818181818,1.3636363636363635,2.6363636363636362,2.090909090909091,3.090909090909091,1.0
2020-04-09 15:55:00,8,15,8.666666666666666,7.933333333333334,8.866666666666667,3.0,6.733333333333333,0.26666666666666666
2020-04-09 15:55:00,9,16,8.75,2.5,4.9375,4.0625,6.0625,0.5333333333333333
2020-04-09 15:55:00,10,10,6.7,6.9,6.8,,5.9,1.1
2020-04-09 15:55:00,11,24,8.25,5.25,5.125,3.0,5.25,1.875
2020-04-09 15:55:00,12,20,3.2,5.15,3.65,,3.05,3.8
2020-04-09 15:55:00,13,16,4.5625,2.25,4.5,,4.25,2.6666666666666665
2020-04-09 15:55:00,14,64,7.15625,4.796875,5.078125,7.5,4.125,3.0
2020-04-09 15:55:00,15,34,3.323529411764706,1.088235294117647,3.2058823529411766,7.0,3.1470588235294117,1.96875
2020-04-09 15:55:00,16,44,5.7272727272727275,2.7045454545454546,3.6818181818181817,2.840909090909091,2.8181818181818183,0.6470588235294118
2020-04-09 15:55:00,17,14,2.857142857142857,2.142857142857143,6.214285714285714,,2.642857142857143,1.1428571428571428
2020-04-09 15:55:00,18,31,4.193548387096774,2.3548387096774195,4.064516129032258,,5.258064516129032,2.7333333333333334
2020-04-09 15:55:00,19,9,2.2222222222222223,2.111111111111111,2.2222222222222223,,2.4444444444444446,2.0
2020-04-09 16:00:00,1,2,2.0,2.0,3.5,2.5,2.0,0.0
2020-04-09 16:00:00,2,24,2.8333333333333335,5.291666666666667,4.125,,1.375,1.0434782608695652
2020-04-09 16:00:00,4,17,7.0,4.764705882352941,5.176470588235294,,5.235294117647059,4.764705882352941
2020-04-09 16:00:00,5,5,4.6,2.0,4.2,1.2,2.8,0.2
2020-04-09 16:00:00,6,24,0.4166666666666667,1.2083333333333333,2.2916666666666665,2.4166666666666665,3.125,0.9565217391304348
2020-04-09 16:00:00,8,29,8.793103448275861,8.0,8.586206896551724,6.0,7.137931034482759,0.17857142857142858
2020-04-09 16:00:00,9,57,9.070175438596491,2.8596491228070176,5.754385964912281,4.701754385964913,5.87719298245614,1.0175438596491229
2020-04-09 16:00:00,10,14,7.357142857142857,7.428571428571429,6.785714285714286,,6.142857142857143,1.2142857142857142
2020-04-09 16:00:00,11,18,7.944444444444445,4.888888888888889,4.944444444444445,3.2777777777777777,4.888888888888889,2.0555555555555554
2020-04-09 16:00:00,12,24,2.9166666666666665,4.916666666666667,4.041666666666667,,3.125,4.125
2020-04-09 16:00:00,13,15,4.6,2.4,4.333333333333333,,4.533333333333333,2.0
2020-04-09 16:00:00,14,56,7.178571428571429,5.0,5.017857142857143,7.0,4.142857142857143,3.0
2020-04-09 16:00:00,15,46,3.260869565217391,1.3043478260869565,3.3260869565217392,5.0,3.152173913043478,2.1136363636363638
2020-04-09 16:00:00,16,46,6.0,3.239130434782609,4.021739130434782,3.108695652173913,3.0869565217391304,1.0714285714285714
2020-04-09 16:00:00,17,11,2.727272727272727,2.090909090909091,5.818181818181818,,3.1818181818181817,1.0909090909090908
2020-04-09 16:00:00,18,15,4.066666666666666,3.0,3.8,,5.466666666666667,2.5
2020-04-09 16:00:00,19,6,1.5,2.0,2.5,,1.8333333333333333,2.3333333333333335
2020-04-09 16:05:00,1,5,2.0,1.8,4.0,3.6,1.6,0.0
2020-04-09 16:05:00,2,19,2.736842105263158,5.421052631578948,4.315789473684211,2.0,0.9473684210526315,0.7222222222222222
2020-04-09 16:05:00,4,40,6.8,5.2,4.75,,5.075,5.125
2020-04-09 16:05:00,5,9,5.0,2.3333333333333335,3.6666666666666665,1.2222222222222223,2.7777777777777777,0.0
2020-04-09 16:05:00,6,15,0.6,1.2,2.2,2.1333333333333333,3.533333333333333,0.7142857142857143
2020-04-09 16:05:00,7,1,,8.0,6.0,,,3.0
2020-04-09 16:05:00,8,11,8.909090909090908,8.363636363636363,9.090909090909092,,7.0,0.2727272727272727
2020-04-09 16:05:00,9,144,8.958333333333334,2.9375,5.9375,4.958333333333333,6.034722222222222,0.9791666666666666
2020-04-09 16:05:00,10,11,7.181818181818182,7.090909090909091,7.363636363636363,,6.181818181818182,1.2727272727272727
2020-04-09 16:05:00,11,16,8.25,5.4375,4.9375,2.6875,5.1875,2.0625
2020-04-09 16:05:00,12,23,3.0,4.695652173913044,3.8260869565217392,6.0,2.6956521739130435,3.9565217391304346
2020-04-09 16:05:00,13,18,4.722222222222222,2.5555555555555554,4.777777777777778,,4.777777777777778,3.0
2020-04-09 16:05:00,14,46,6.913043478260869,4.956521739130435,4.913043478260869,3.0,4.108695652173913,2.9782608695652173
2020-04-09 16:05:00,15,29,2.896551724137931,1.0,3.1379310344827585,,2.896551724137931,2.3448275862068964
2020-04-09 16:05:00,16,54,5.87037037037037,2.962962962962963,4.0,2.740740740740741,2.9074074074074074,1.1
2020-04-09 16:05:00,17,6,2.8333333333333335,2.3333333333333335,6.333333333333333,,3.1666666666666665,0.6666666666666666
2020-04-09 16:05:00,18,16,4.0625,1.9375,3.9375,8.0,4.8125,2.8125
2020-04-09 16:05:00,19,14,2.0714285714285716,1.7142857142857142,2.0,,1.7857142857142858,2.0714285714285716
2020-04-09 16:10:00,1,4,2.5,2.0,3.75,3.25,1.75,0.0
2020-04-09 16:10:00,2,20,2.85,4.6,4.5,4.0,1.0,1.0
2020-04-09 16:10:00,4,27,7.037037037037037,5.148148148148148,4.851851851851852,,5.111111111111111,5.0
2020-04-09 16:10:00,5,5,4.6,2.2,3.6,1.2,3.6,0.2
2020-04-09 16:10:00,6,21,0.8095238095238095,1.3333333333333333,2.619047619047619,2.380952380952381,3.0952380952380953,0.6842105263157895
2020-04-09 16:10:00,7,1,,8.0,6.0,,,5.0
2020-04-09 16:10:00,8,23,9.043478260869565,7.608695652173913,9.08695652173913,,6.826086956521739,0.2608695652173913
2020-04-09 16:10:00,9,126,8.865079365079366,2.865079365079365,5.841269841269841,4.904761904761905,5.992063492063492,0.992
2020-04-09 16:10:00,10,10,6.8,6.9,7.1,,5.7,1.0
2020-04-09 16:10:00,11,17,7.764705882352941,5.0,4.9411764705882355,3.0,4.882352941176471,1.8823529411764706
2020-04-09 16:10:00,12,19,2.9473684210526314,4.947368421052632,3.8421052631578947,,3.0,4.052631578947368
2020-04-09 16:10:00,13,14,4.5,2.857142857142857,3.7857142857142856,,4.357142857142857,4.0
2020-04-09 16:10:00,14,47,6.9361702127659575,5.25531914893617,4.957446808510638,7.0,3.872340425531915,2.869565217391304
2020-04-09 16:10:00,15,30,3.066666666666667,1.3333333333333333,3.1333333333333333,,3.2,1.8620689655172413
2020-04-09 16:10:00,16,44,6.045454545454546,2.9318181818181817,4.0,2.8181818181818183,3.1818181818181817,1.1333333333333333
2020-04-09 16:10:00,17,12,3.3333333333333335,1.9166666666666667,6.083333333333333,,3.0833333333333335,1.0
2020-04-09 16:10:00,18,22,4.136363636363637,1.8636363636363635,3.909090909090909,1.0,4.863636363636363,3.227272727272727
2020-04-09 16:10:00,19,7,1.4285714285714286,2.2857142857142856,1.8571428571428572,,2.5714285714285716,2.0
2020-04-09 16:15:00,1,3,3.3333333333333335,5.0,3.0,4.333333333333333,4.0,0.5
2020-04-09 16:15:00,2,23,3.0434782608695654,4.913043478260869,3.869565217391304,4.0,0.9130434782608695,0.9545454545454546
2020-04-09 16:15:00,4,28,6.964285714285714,5.107142857142857,5.142857142857143,,5.214285714285714,5.142857142857143
2020-04-09 16:15:00,5,8,5.0,1.875,3.875,1.0,2.875,0.5
2020-04-09 16:15:00,6,16,0.6875,1.0,2.0625,2.375,2.5,0.75
2020-04-09 16:15:00,7,1,,7.0,7.0,,,4.0
2020-04-09 16:15:00,8,16,8.9375,7.4375,8.25,,6.6875,0.25
2020-04-09 16:15:00,9,147,8.938775510204081,2.938775510204082,5.8979591836734695,4.993197278911564,5.993197278911564,0.9246575342465754
2020-04-09 16:15:00,10,7,7.285714285714286,7.0,7.0,,6.142857142857143,1.0
2020-04-09 16:15:00,11,17,7.705882352941177,4.647058823529412,5.0588235294117645,3.1176470588235294,5.176470588235294,1.5294117647058822
2020-04-09 16:15:00,12,11,3.090909090909091,5.363636363636363,4.181818181818182,,3.0,4.181818181818182
2020-04-09 16:15:00,13,7,4.857142857142857,2.5714285714285716,4.857142857142857,,5.142857142857143,
2020-04-09 16:15:00,14,47,6.957446808510638,4.914893617021277,4.8936170212765955,,4.23404255319149,2.9782608695652173
2020-04-09 16:15:00,15,32,3.09375,1.09375,3.28125,2.0,3.09375,1.7741935483870968
2020-04-09 16:15:00,16,43,6.465116279069767,3.0930232558139537,4.348837209302325,2.9069767441860463,3.255813953488372,0.9166666666666666
2020-04-09 16:15:00,17,14,3.2857142857142856,1.7142857142857142,6.214285714285714,,3.0714285714285716,0.9285714285714286
2020-04-09 16:15:00,18,14,4.642857142857143,2.2142857142857144,4.071428571428571,,5.0,2.7857142857142856
2020-04-09 16:15:00,19,10,1.9,2.2,1.6,,2.8,2.111111111111111
2020-04-09 16:20:00,1,3,2.3333333333333335,1.3333333333333333,4.666666666666667,3.3333333333333335,2.3333333333333335,0.0
2020-04-09 16:20:00,2,26,3.0,5.076923076923077,4.1923076923076925,,1.0384615384615385,1.2692307692307692
2020-04-09 16:20:00,4,22,6.818181818181818,4.909090909090909,4.818181818181818,,5.090909090909091,5.136363636363637
2020-04-09 16:20:00,5,4,5.0,2.5,4.25,0.75,3.25,0.25
2020-04-09 16:20:00,6,17,0.8235294117647058,0.9411764705882353,2.235294117647059,2.4705882352941178,2.823529411764706,0.9411764705882353
2020-04-09 16:20:00,7,1,,9.0,6.0,,,4.0
2020-04-09 16:20:00,8,19,8.947368421052632,7.631578947368421,9.105263157894736,,7.105263157894737,0.3888888888888889
2020-04-09 16:20:00,9,128,8.90625,2.9453125,5.75,4.875,5.8984375,0.9291338582677166
2020-04-09 16:20:00,10,9,7.666666666666667,6.888888888888889,6.666666666666667,,6.222222222222222,1.1111111111111112
2020-04-09 16:20:00,11,13,8.0,4.923076923076923,4.6923076923076925,2.769230769230769,4.846153846153846,2.1538461538461537
2020-04-09 16:20:00,12,21,2.857142857142857,4.809523809523809,3.857142857142857,,2.9523809523809526,4.285714285714286
2020-04-09 16:20:00,13,7,4.0,2.142857142857143,4.285714285714286,,3.857142857142857,2.5
2020-04-09 16:20:00,14,35,7.057142857142857,5.085714285714285,5.0285714285714285,,4.057142857142857,3.3714285714285714
2020-04-09 16:20:00,15,16,3.0625,0.875,3.125,,2.8125,1.8125
2020-04-09 16:20:00,16,40,6.1,3.4,4.175,3.325,3.5,1.0
2020-04-09 16:20:00,17,5,3.0,2.2,6.2,8.0,2.4,0.8
2020-04-09 16:20:00,18,17,4.176470588235294,2.0588235294117645,4.0,1.0,4.823529411764706,3.0
2020-04-09 16:20:00,19,5,2.0,2.0,2.0,,2.0,2.0
2020-04-09 16:25:00,1,3,3.0,1.6666666666666667,4.0,3.0,1.6666666666666667,0.3333333333333333
2020-04-09 16:25:00,2,15,2.8666666666666667,4.533333333333333,3.533333333333333,,1.0666666666666667,1.4
2020-04-09 16:25:00,4,22,7.2272727272727275,5.045454545454546,5.0,4.0,4.954545454545454,5.2272727272727275
2020-04-09 16:25:00,5,4,5.75,1.75,3.75,1.0,3.0,0.25
2020-04-09 16:25:00,6,16,0.125,1.0,1.625,2.125,2.75,0.9375
2020-04-09 16:25:00,8,21,8.285714285714286,7.666666666666667,8.761904761904763,,6.714285714285714,0.3157894736842105
2020-04-09 16:25:00,9,115,9.069565217391304,2.9217391304347826,5.982608695652174,4.921739130434783,6.0,0.9043478260869565
2020-04-09 16:25:00,10,5,7.4,7.0,6.8,,6.2,0.6
2020-04-09 16:25:00,11,16,8.0,5.3125,5.0,2.875,5.25,2.25
2020-04-09 16:25:00,12,24,3.0,5.083333333333333,3.8333333333333335,8.0,3.0416666666666665,3.7916666666666665
2020-04-09 16:25:00,13,12,4.833333333333333,3.0833333333333335,5.083333333333333,,5.333333333333333,3.0
2020-04-09 16:25:00,14,33,6.757575757575758,4.696969696969697,5.03030303030303,,4.121212121212121,2.9375
2020-04-09 16:25:00,15,14,3.2857142857142856,1.7857142857142858,3.357142857142857,,3.5714285714285716,2.0833333333333335
2020-04-09 16:25:00,16,38,6.157894736842105,3.210526315789474,4.526315789473684,3.6052631578947367,3.3421052631578947,0.5555555555555556
2020-04-09 16:25:00,17,8,3.125,2.125,5.5,,2.75,1.625
2020-04-09 16:25:00,18,10,4.0,2.2,4.1,,5.2,3.2
2020-04-09 16:25:00,19,4,2.25,2.25,1.75,,2.0,1.75
2020-04-09 16:30:00,1,1,1.0,2.0,5.0,3.0,1.0,0.0
2020-04-09 16:30:00,2,16,2.6875,4.875,4.0,8.0,0.875,1.375
2020-04-09 16:30:00,4,18,6.722222222222222,4.833333333333333,4.944444444444445,,4.666666666666667,4.944444444444445
2020-04-09 16:30:00,5,3,5.666666666666667,1.6666666666666667,4.0,0.6666666666666666,2.6666666666666665,0.3333333333333333
2020-04-09 16:30:00,6,19,0.6842105263157895,1.894736842105263,2.789473684210526,2.736842105263158,2.9473684210526314,1.1176470588235294
2020-04-09 16:30:00,8,27,9.074074074074074,8.222222222222221,9.444444444444445,,6.925925925925926,0.56
2020-04-09 16:30:00,9,95,8.968421052631578,2.831578947368421,5.894736842105263,4.842105263157895,6.105263157894737,0.9263157894736842
2020-04-09 16:30:00,10,9,6.666666666666667,7.222222222222222,6.777777777777778,6.0,6.0,1.1111111111111112
2020-04-09 16:30:00,11,5,7.6,4.4,6.2,2.4,5.6,1.75
2020-04-09 16:30:00,12,26,2.8076923076923075,5.076923076923077,3.8846153846153846,10.0,3.1153846153846154,3.9615384615384617
2020-04-09 16:30:00,13,5,4.2,2.6,4.2,,4.4,4.0
2020-04-09 16:30:00,14,22,7.090909090909091,5.181818181818182,4.818181818181818,,4.0,2.9545454545454546
2020-04-09 16:30:00,15,37,3.0,1.5405405405405406,3.135135135135135,10.0,3.3783783783783785,1.8823529411764706
2020-04-09 16:30:00,16,41,6.2439024390243905,3.2195121951219514,4.317073170731708,3.1707317073170733,3.1219512195121952,1.2
2020-04-09 16:30:00,17,7,3.142857142857143,2.2857142857142856,6.285714285714286,,3.0,0.8571428571428571
2020-04-09 16:30:00,18,8,4.375,2.625,4.375,,4.75,2.7142857142857144
2020-04-09 16:30:00,19,9,2.2222222222222223,1.7777777777777777,2.4444444444444446,,2.111111111111111,2.2222222222222223
2020-04-09 16:35:00,1,3,2.0,2.3333333333333335,4.333333333333333,3.0,1.6666666666666667,0.0
2020-04-09 16:35:00,2,22,3.3181818181818183,5.409090909090909,4.181818181818182,7.0,1.7727272727272727,0.9
2020-04-09 16:35:00,4,21,7.0476190476190474,5.0476190476190474,5.0,,4.857142857142857,5.0476190476190474
2020-04-09 16:35:00,5,6,4.833333333333333,2.1666666666666665,4.0,1.0,3.0,0.5
2020-04-09 16:35:00,6,19,0.2631578947368421,0.8421052631578947,2.1052631578947367,2.1578947368421053,3.263157894736842,1.0526315789473684
2020-04-09 16:35:00,7,1,,7.0,6.0,,,4.0
2020-04-09 16:35:00,8,68,9.058823529411764,8.676470588235293,9.544117647058824,5.0,6.882352941176471,0.8484848484848485
2020-04-09 16:35:00,9,102,9.019607843137255,3.0,5.8431372549019605,4.980392156862745,5.9411764705882355,1.0198019801980198
2020-04-09 16:35:00,10,11,6.818181818181818,7.0,7.0,,5.818181818181818,1.0
2020-04-09 16:35:00,11,12,8.083333333333334,5.083333333333333,5.0,3.25,5.0,1.9166666666666667
2020-04-09 16:35:00,12,16,3.3125,4.6875,4.0,,2.75,3.8
2020-04-09 16:35:00,13,10,4.1,2.5,4.4,,4.6,3.0
2020-04-09 16:35:00,14,38,7.052631578947368,4.947368421052632,5.131578947368421,,3.8157894736842106,3.054054054054054
2020-04-09 16:35:00,15,25,3.16,0.88,2.88,,3.2,2.0
2020-04-09 16:35:00,16,42,6.023809523809524,3.1666666666666665,4.095238095238095,3.1904761904761907,3.142857142857143,1.1666666666666667
2020-04-09 16:35:00,17,6,3.3333333333333335,2.1666666666666665,6.0,,2.5,1.0
2020-04-09 16:35:00,18,14,3.9285714285714284,1.7142857142857142,4.142857142857143,,5.071428571428571,2.9285714285714284
2020-04-09 16:35:00,19,3,2.6666666666666665,2.0,2.0,,2.6666666666666665,1.6666666666666667
2020-04-09 16:40:00,1,7,2.142857142857143,2.0,3.7142857142857144,3.142857142857143,1.4285714285714286,0.2857142857142857
2020-04-09 16:40:00,2,16,2.8125,4.9375,4.25,2.0,1.25,1.4
2020-04-09 16:40:00,4,16,7.0,5.3125,4.8125,7.0,4.875,5.1875
2020-04-09 16:40:00,5,6,5.0,1.8333333333333333,3.6666666666666665,1.0,3.3333333333333335,0.16666666666666666
2020-04-09 16:40:00,6,16,0.3125,1.0625,1.8125,2.3125,3.125,0.6875
2020-04-09 16:40:00,8,92,8.804347826086957,8.83695652173913,9.554347826086957,5.2,6.967391304347826,0.7802197802197802
2020-04-09 16:40:00,9,80,8.95,3.025,5.8625,4.975,5.8625,0.9240506329113924
2020-04-09 16:40:00,10,9,7.0,7.444444444444445,7.222222222222222,,6.222222222222222,1.3333333333333333
2020-04-09 16:40:00,11,10,8.2,4.9,4.7,3.3,5.1,1.9
2020-04-09 16:40:00,12,8,3.375,5.125,3.25,,3.0,3.5
2020-04-09 16:40:00,13,14,5.0,2.9285714285714284,5.0,,5.0,2.0
2020-04-09 16:40:00,14,35,6.9714285714285715,5.114285714285714,4.8,10.0,4.0,2.8529411764705883
2020-04-09 16:40:00,15,16,3.3125,1.4375,3.5,1.0,2.8125,2.0
2020-04-09 16:40:00,16,29,6.068965517241379,3.5172413793103448,4.344827586206897,3.2413793103448274,3.0,1.375
2020-04-09 16:40:00,17,6,3.0,2.5,6.333333333333333,,3.0,1.0
2020-04-09 16:40:00,18,11,3.8181818181818183,2.272727272727273,4.0,,4.7272727272727275,3.3636363636363638
2020-04-09 16:40:00,19,10,1.8,2.3,1.7,,1.8,1.9
2020-04-09 16:45:00,1,3,7.0,5.333333333333333,1.6666666666666667,4.333333333333333,4.333333333333333,0.0
2020-04-09 16:45:00,2,13,2.769230769230769,5.0,4.076923076923077,,1.3846153846153846,1.1538461538461537
2020-04-09 16:45:00,4,21,7.0,4.761904761904762,5.095238095238095,5.0,5.0476190476190474,5.095238095238095
2020-04-09 16:45:00,5,3,5.333333333333333,1.3333333333333333,4.0,0.6666666666666666,3.3333333333333335,0.0
2020-04-09 16:45:00,6,10,0.2,0.8,2.2,2.4,3.2,0.9
2020-04-09 16:45:00,7,1,,7.0,7.0,,,6.0
2020-04-09 16:45:00,8,99,8.94949494949495,8.767676767676768,9.575757575757576,7.333333333333333,6.909090909090909,0.9393939393939394
2020-04-09 16:45:00,9,94,9.02127659574468,2.893617021276596,6.01063829787234,4.882978723404255,6.085106382978723,0.8297872340425532
2020-04-09 16:45:00,10,6,6.833333333333333,6.833333333333333,7.333333333333333,,5.833333333333333,1.0
2020-04-09 16:45:00,11,5,7.8,5.4,5.0,2.8,5.2,2.2
2020-04-09 16:45:00,12,10,3.2,5.1,4.1,,3.2,4.0
2020-04-09 16:45:00,13,9,3.888888888888889,2.0,3.7777777777777777,,3.888888888888889,4.0
2020-04-09 16:45:00,14,21,6.761904761904762,5.142857142857143,4.9523809523809526,,3.7142857142857144,2.9047619047619047
2020-04-09 16:45:00,15,15,3.0,0.8666666666666667,3.066666666666667,7.5,2.8,1.8
2020-04-09 16:45:00,16,40,6.4,3.55,4.575,3.675,3.45,1.0
2020-04-09 16:45:00,17,3,3.3333333333333335,1.3333333333333333,6.0,,3.0,1.6666666666666667
2020-04-09 16:45:00,18,8,4.0,2.375,4.25,,5.375,2.857142857142857
2020-04-09 16:45:00,19,7,4.142857142857143,2.2857142857142856,1.7142857142857142,,2.4285714285714284,2.2
2020-04-09 16:50:00,1,4,2.0,1.75,3.25,3.5,2.25,0.5
2020-04-09 16:50:00,2,14,2.2857142857142856,4.928571428571429,3.857142857142857,,1.7142857142857142,1.1666666666666667
2020-04-09 16:50:00,4,15,7.0,5.133333333333334,4.733333333333333,,4.933333333333334,5.133333333333334
2020-04-09 16:50:00,5,6,4.833333333333333,2.0,3.8333333333333335,0.8333333333333334,3.5,0.3333333333333333
2020-04-09 16:50:00,6,7,1.4285714285714286,2.0,1.7142857142857142,2.142857142857143,4.142857142857143,0.6666666666666666
2020-04-09 16:50:00,8,84,8.892857142857142,8.678571428571429,9.345238095238095,8.0,6.940476190476191,0.8072289156626506
2020-04-09 16:50:00,9,87,8.954022988505747,2.8620689655172415,5.954022988505747,4.827586206896552,6.103448275862069,0.9425287356321839
2020-04-09 16:50:00,10,3,7.0,7.0,8.0,,6.0,1.6666666666666667
2020-04-09 16:50:00,11,2,7.0,5.5,4.5,3.0,5.0,3.0
2020-04-09 16:50:00,12,14,2.7857142857142856,4.642857142857143,4.0,,3.0,4.428571428571429
2020-04-09 16:50:00,13,9,3.888888888888889,2.3333333333333335,4.444444444444445,,3.888888888888889,2.6666666666666665
2020-04-09 16:50:00,14,18,6.555555555555555,5.166666666666667,5.055555555555555,4.0,4.277777777777778,2.8333333333333335
2020-04-09 16:50:00,15,14,3.0714285714285716,0.8571428571428571,2.7142857142857144,,3.0,2.0714285714285716
2020-04-09 16:50:00,16,36,6.361111111111111,3.5,4.361111111111111,3.638888888888889,3.6666666666666665,0.7142857142857143
2020-04-09 16:50:00,17,9,3.2222222222222223,3.7777777777777777,6.333333333333333,,4.111111111111111,1.0
2020-04-09 16:50:00,18,11,4.363636363636363,1.9090909090909092,4.545454545454546,,4.7272727272727275,2.9
2020-04-09 16:50:00,19,6,1.8333333333333333,2.1666666666666665,1.8333333333333333,,1.8333333333333333,2.5
2020-04-09 16:55:00,1,1,3.0,4.0,3.0,4.0,3.0,0.0
2020-04-09 16:55:00,2,13,3.1538461538461537,5.076923076923077,4.076923076923077,6.0,1.0,0.7692307692307693
2020-04-09 16:55:00,4,14,6.714285714285714,5.071428571428571,5.071428571428571,,5.428571428571429,4.785714285714286
2020-04-09 16:55:00,5,5,4.6,2.2,3.2,1.4,3.0,0.2
2020-04-09 16:55:00,6,17,1.2941176470588236,2.0588235294117645,2.4705882352941178,3.0,3.6470588235294117,0.8
2020-04-09 16:55:00,8,106,8.773584905660377,8.641509433962264,9.556603773584905,4.0,6.849056603773585,0.9423076923076923
2020-04-09 16:55:00,9,78,9.051282051282051,2.858974358974359,6.012820512820513,4.884615384615385,6.102564102564102,0.782051282051282
2020-04-09 16:55:00,10,5,7.6,6.6,7.4,,5.6,1.4
2020-04-09 16:55:00,11,7,7.857142857142857,5.142857142857143,5.142857142857143,3.4285714285714284,4.857142857142857,2.4285714285714284
2020-04-09 16:55:00,12,6,3.3333333333333335,4.5,4.0,,2.5,4.5
2020-04-09 16:55:00,13,12,4.25,2.5833333333333335,4.166666666666667,6.5,4.833333333333333,3.6666666666666665
2020-04-09 16:55:00,14,22,6.863636363636363,5.318181818181818,5.136363636363637,7.0,4.409090909090909,2.9047619047619047
2020-04-09 16:55:00,15,24,3.5833333333333335,1.0416666666666667,2.9583333333333335,,2.7083333333333335,2.0434782608695654
2020-04-09 16:55:00,16,33,5.787878787878788,2.8181818181818183,3.9393939393939394,2.878787878787879,2.757575757575758,1.0
2020-04-09 16:55:00,17,4,3.0,1.5,6.5,7.0,3.25,0.75
2020-04-09 16:55:00,18,14,3.5714285714285716,1.8571428571428572,4.071428571428571,,5.285714285714286,3.2142857142857144
2020-04-09 16:55:00,19,6,2.6666666666666665,1.8333333333333333,3.3333333333333335,,1.6666666666666667,2.0
2020-04-09 17:00:00,1,2,2.0,1.5,4.5,2.0,2.0,0.0
2020-04-09 17:00:00,2,13,2.923076923076923,4.6923076923076925,4.230769230769231,,1.0,0.9166666666666666
2020-04-09 17:00:00,4,17,7.0588235294117645,4.588235294117647,5.176470588235294,,4.823529411764706,4.823529411764706
2020-04-09 17:00:00,5,4,5.25,2.0,4.25,1.25,3.0,0.25
2020-04-09 17:00:00,6,8,1.125,1.875,3.0,2.75,4.375,0.625
2020-04-09 17:00:00,7,1,,8.0,7.0,,,4.0
2020-04-09 17:00:00,8,101,8.891089108910892,8.871287128712872,9.653465346534654,7.0,6.98019801980198,0.8712871287128713
2020-04-09 17:00:00,9,70,8.842857142857143,3.0428571428571427,5.885714285714286,4.985714285714286,5.8428571428571425,0.8840579710144928
2020-04-09 17:00:00,10,4,6.5,6.75,6.75,,5.5,1.25
2020-04-09 17:00:00,11,7,7.857142857142857,4.857142857142857,4.714285714285714,2.7142857142857144,4.714285714285714,2.2857142857142856
2020-04-09 17:00:00,12,28,2.9642857142857144,5.142857142857143,3.9285714285714284,,2.857142857142857,4.178571428571429
2020-04-09 17:00:00,13,11,4.7272727272727275,3.1818181818181817,4.7272727272727275,2.0,5.0,
2020-04-09 17:00:00,14,24,7.208333333333333,5.041666666666667,4.708333333333333,,4.125,3.125
2020-04-09 17:00:00,15,19,3.210526315789474,1.0526315789473684,3.0526315789473686,,3.210526315789474,2.0
2020-04-09 17:00:00,16,35,6.3428571428571425,3.0285714285714285,4.257142857142857,3.0285714285714285,3.2,0.7777777777777778
2020-04-09 17:00:00,17,4,3.0,1.75,6.25,,3.0,1.25
2020-04-09 17:00:00,18,3,3.3333333333333335,2.3333333333333335,4.333333333333333,,5.333333333333333,2.3333333333333335
2020-04-09 17:00:00,19,3,1.3333333333333333,2.0,2.0,,2.3333333333333335,2.3333333333333335
2020-04-09 17:05:00,1,1,3.0,2.0,5.0,3.0,3.0,0.0
2020-04-09 17:05:00,2,11,3.090909090909091,5.090909090909091,4.363636363636363,,1.9090909090909092,0.9
2020-04-09 17:05:00,4,14,6.928571428571429,4.785714285714286,4.642857142857143,9.0,4.785714285714286,5.0
2020-04-09 17:05:00,5,5,5.6,3.4,4.0,2.0,4.0,0.0
2020-04-09 17:05:00,6,11,0.18181818181818182,1.0,1.9090909090909092,1.9090909090909092,3.090909090909091,1.1818181818181819
2020-04-09 17:05:00,7,1,,8.0,6.0,,,3.0
2020-04-09 17:05:00,8,102,9.147058823529411,8.705882352941176,9.735294117647058,,6.921568627450981,0.8217821782178217
2020-04-09 17:05:00,9,65,8.907692307692308,2.723076923076923,5.723076923076923,4.8307692307692305,5.969230769230769,0.8615384615384616
2020-04-09 17:05:00,10,5,7.0,7.0,7.2,,5.6,1.2
2020-04-09 17:05:00,11,11,7.909090909090909,5.181818181818182,5.454545454545454,3.1818181818181817,4.818181818181818,1.9090909090909092
2020-04-09 17:05:00,12,11,2.909090909090909,5.0,3.8181818181818183,,3.0,4.2727272727272725
2020-04-09 17:05:00,13,8,4.125,2.875,4.125,,4.25,2.5
2020-04-09 17:05:00,14,15,6.933333333333334,5.2,5.466666666666667,,4.2,2.2666666666666666
